File Path,Modality,Vocal Channel,Emotion,Emotional Intensity,Statement,Repetition,Actor
data/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-02-01-03.wav,audio-only,speech,surprised,strong,Dogs are sitting by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-02-02-03.wav,audio-only,speech,sad,strong,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-01-01-03.wav,audio-only,speech,neutral,normal,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-01-01-03.wav,audio-only,speech,happy,strong,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-01-02-03.wav,audio-only,speech,neutral,normal,Kids are talking by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-02-03.wav,audio-only,speech,fearful,strong,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-02-02-03.wav,audio-only,speech,sad,normal,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-02-01-03.wav,audio-only,speech,sad,normal,Dogs are sitting by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-02-02-03.wav,audio-only,speech,surprised,strong,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-02-01-03.wav,audio-only,speech,angry,normal,Dogs are sitting by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-02-02-03.wav,audio-only,speech,angry,normal,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-01-02-03.wav,audio-only,speech,angry,normal,Kids are talking by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-02-01-03.wav,audio-only,speech,sad,strong,Dogs are sitting by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-01-02-03.wav,audio-only,speech,fearful,strong,Kids are talking by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-02-02-03.wav,audio-only,speech,happy,strong,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-01-01-03.wav,audio-only,speech,fearful,normal,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-02-03.wav,audio-only,speech,disgust,normal,Kids are talking by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-01-03.wav,audio-only,speech,disgust,normal,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-02-01-03.wav,audio-only,speech,angry,strong,Dogs are sitting by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-02-02-03.wav,audio-only,speech,calm,strong,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-02-01-03.wav,audio-only,speech,happy,strong,Dogs are sitting by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-01-01-03.wav,audio-only,speech,angry,strong,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-02-02-03.wav,audio-only,speech,disgust,strong,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-01-03.wav,audio-only,speech,surprised,strong,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-02-03.wav,audio-only,speech,surprised,normal,Kids are talking by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-01-01-03.wav,audio-only,speech,disgust,strong,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-01-02-03.wav,audio-only,speech,calm,normal,Kids are talking by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-02-02-03.wav,audio-only,speech,surprised,normal,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-01-01-03.wav,audio-only,speech,calm,strong,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-01-01-03.wav,audio-only,speech,angry,normal,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-02-02-03.wav,audio-only,speech,fearful,normal,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-02-01-03.wav,audio-only,speech,happy,normal,Dogs are sitting by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-02-02-03.wav,audio-only,speech,calm,normal,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-02-01-03.wav,audio-only,speech,calm,strong,Dogs are sitting by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-02-02-03.wav,audio-only,speech,neutral,normal,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-02-02-03.wav,audio-only,speech,happy,normal,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-01-02-03.wav,audio-only,speech,sad,strong,Kids are talking by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-02-01-03.wav,audio-only,speech,neutral,normal,Dogs are sitting by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-01-01-03.wav,audio-only,speech,sad,strong,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-02-03.wav,audio-only,speech,surprised,strong,Kids are talking by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-01-02-03.wav,audio-only,speech,calm,strong,Kids are talking by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-01-02-03.wav,audio-only,speech,angry,strong,Kids are talking by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-01-01-03.wav,audio-only,speech,sad,normal,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-02-01-03.wav,audio-only,speech,calm,normal,Dogs are sitting by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-01-01-03.wav,audio-only,speech,fearful,strong,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-01-02-03.wav,audio-only,speech,sad,normal,Kids are talking by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-02-03.wav,audio-only,speech,disgust,normal,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-01-01-03.wav,audio-only,speech,calm,normal,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-01-03.wav,audio-only,speech,fearful,strong,Dogs are sitting by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-01-02-03.wav,audio-only,speech,happy,strong,Kids are talking by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-01-01-03.wav,audio-only,speech,happy,normal,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-01-03.wav,audio-only,speech,surprised,normal,Kids are talking by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-02-01-03.wav,audio-only,speech,fearful,normal,Dogs are sitting by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-02-01-03.wav,audio-only,speech,surprised,normal,Dogs are sitting by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-01-02-03.wav,audio-only,speech,happy,normal,Kids are talking by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-02-02-03.wav,audio-only,speech,angry,strong,Dogs are sitting by the door,2nd repetition,03
data/Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-01-03.wav,audio-only,speech,disgust,normal,Dogs are sitting by the door,1st repetition,03
data/Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-01-01-02.wav,audio-only,speech,sad,normal,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-02-01-02.wav,audio-only,speech,disgust,normal,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-01-02-02.wav,audio-only,speech,happy,strong,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-02-01-02.wav,audio-only,speech,surprised,normal,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-02-02-01-02-02.wav,audio-only,speech,calm,strong,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-08-02-01-02-02.wav,audio-only,speech,surprised,strong,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-01-02-02.wav,audio-only,speech,fearful,strong,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-04-02-02-02-02.wav,audio-only,speech,sad,strong,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-04-02-02-01-02.wav,audio-only,speech,sad,strong,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-01-02-02.wav,audio-only,speech,sad,normal,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-01-01-02.wav,audio-only,speech,fearful,strong,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-02-02-02-01-02.wav,audio-only,speech,calm,strong,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-02-01-02.wav,audio-only,speech,sad,normal,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-02-02-02.wav,audio-only,speech,happy,strong,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-05-02-01-02-02.wav,audio-only,speech,angry,strong,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-02-02-02.wav,audio-only,speech,neutral,normal,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-02-02-02.wav,audio-only,speech,calm,normal,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-08-02-02-02-02.wav,audio-only,speech,surprised,strong,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-01-01-02.wav,audio-only,speech,neutral,normal,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-01-02-02.wav,audio-only,speech,surprised,normal,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-02-02-02-02-02.wav,audio-only,speech,calm,strong,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-01-02-02.wav,audio-only,speech,neutral,normal,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-01-01-02.wav,audio-only,speech,calm,normal,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-08-02-01-01-02.wav,audio-only,speech,surprised,strong,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-07-02-01-02-02.wav,audio-only,speech,disgust,strong,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-04-02-01-01-02.wav,audio-only,speech,sad,strong,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-02-02-02.wav,audio-only,speech,sad,normal,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-04-02-01-02-02.wav,audio-only,speech,sad,strong,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-01-01-02.wav,audio-only,speech,disgust,normal,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-01-02-02.wav,audio-only,speech,calm,normal,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-02-02-02.wav,audio-only,speech,surprised,normal,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-06-01-02-02-02.wav,audio-only,speech,fearful,normal,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-02-01-02.wav,audio-only,speech,fearful,strong,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-02-02-02.wav,audio-only,speech,happy,normal,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-02-01-02.wav,audio-only,speech,happy,strong,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-08-02-02-01-02.wav,audio-only,speech,surprised,strong,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-01-01-02.wav,audio-only,speech,surprised,normal,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-05-02-02-01-02.wav,audio-only,speech,angry,strong,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-07-02-01-01-02.wav,audio-only,speech,disgust,strong,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-06-01-01-01-02.wav,audio-only,speech,fearful,normal,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-05-01-02-02-02.wav,audio-only,speech,angry,normal,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-02-02-02.wav,audio-only,speech,fearful,strong,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-01-01-02.wav,audio-only,speech,happy,normal,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-05-01-01-02-02.wav,audio-only,speech,angry,normal,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-06-01-02-01-02.wav,audio-only,speech,fearful,normal,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-02-02-02.wav,audio-only,speech,disgust,normal,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-06-01-01-02-02.wav,audio-only,speech,fearful,normal,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-05-01-01-01-02.wav,audio-only,speech,angry,normal,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-01-01-02.wav,audio-only,speech,happy,strong,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-01-02-02.wav,audio-only,speech,happy,normal,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-02-01-02.wav,audio-only,speech,happy,normal,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-02-01-02.wav,audio-only,speech,calm,normal,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-05-02-01-01-02.wav,audio-only,speech,angry,strong,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-01-02-02.wav,audio-only,speech,disgust,normal,Kids are talking by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-05-02-02-02-02.wav,audio-only,speech,angry,strong,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-07-02-02-01-02.wav,audio-only,speech,disgust,strong,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-07-02-02-02-02.wav,audio-only,speech,disgust,strong,Dogs are sitting by the door,2nd repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-02-01-02.wav,audio-only,speech,neutral,normal,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-05-01-02-01-02.wav,audio-only,speech,angry,normal,Dogs are sitting by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_02/03-01-02-02-01-01-02.wav,audio-only,speech,calm,strong,Kids are talking by the door,1st repetition,02
data/Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-02-02-21.wav,audio-only,speech,sad,normal,Dogs are sitting by the door,2nd repetition,21
data/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-01-02-21.wav,audio-only,speech,calm,strong,Kids are talking by the door,2nd repetition,21
data/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-01-02-21.wav,audio-only,speech,happy,normal,Kids are talking by the door,2nd repetition,21
data/Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-01-02-21.wav,audio-only,speech,sad,normal,Kids are talking by the door,2nd repetition,21
data/Audio_Speech_Actors_01-24/Actor_21/03-01-06-02-01-01-21.wav,audio-only,speech,fearful,strong,Kids are talking by the door,1st repetition,21
data/Audio_Speech_Actors_01-24/Actor_21/03-01-08-01-01-02-21.wav,audio-only,speech,surprised,normal,Kids are talking by the door,2nd repetition,21
data/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-01-01-21.wav,audio-only,speech,happy,strong,Kids are talking by the door,1st repetition,21
data/Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-02-02-21.wav,audio-only,speech,sad,strong,Dogs are sitting by the door,2nd repetition,21
data/Audio_Speech_Actors_01-24/Actor_21/03-01-08-02-02-02-21.wav,audio-only,speech,surprised,strong,Dogs are sitting by the door,2nd repetition,21
data/Audio_Speech_Actors_01-24/Actor_21/03-01-05-02-01-01-21.wav,audio-only,speech,angry,strong,Kids are talking by the door,1st repetition,21
